temperature,vibration,gas,status,label,severity
23.209,1.4469,275.5,leak_event_sev1_H2_10%,1,1
24.869,9.5,0.0345,normal operation,0,0
19.985,3.5059,815.7,leak_event_sev2_H2_25%,1,2
21.706,2.8229,557.3,leak_event_sev2_H2_25%,1,2
23.69,1.4033,285.9,leak_event_sev1_H2_10%,1,1
22.733,336.2,2.1738,leak_event_sev2_h2_20%,1,1
24.595,10.5,0.0472,normal operation,0,0
24.935,3.6,0.0284,normal operation,0,0
25.073,6.5,0.037,normal operation,0,0
19.909,911.6,3.6764,leak_event_sev2_h2_22%,1,1
24.775,0.0263,0.0,normal operation,0,0
22.469,425.6,1.8686,leak_event_sev1_h2_10%,1,1
24.858,9.9,0.032,normal operation,0,0
21.269,618.0,3.1204,leak_event_sev2_h2_22%,1,1
22.307,2.0586,352.3,leak_event_sev1_H2_10%,1,1
21.928,458.7,1.8663,leak_event_sev1_h2_15%,1,1
24.886,0.0231,0.0,normal operation,0,0
25.032,12.1,0.0294,normal operation,0,0
24.935,0.0273,3.6,normal operation,0,0
21.926,2.5238,497.4,leak_event_sev2_H2_28%,1,2
22.159,451.9,2.1395,leak_event_sev2_h2_20%,1,1
21.475,584.8,2.3833,leak_event_sev2_h2_20%,1,1
24.838,0.0286,6.3,normal operation,0,0
21.425,2.3993,612.3,leak_event_sev2_H2_28%,1,2
24.819,4.4,0.0149,normal operation,0,0
24.669,0.0698,0.0,normal operation,0,0
24.902,0.0414,0.0,normal operation,0,0
24.965,0.0206,30.2,normal operation,0,0
24.769,0.0171,31.2,normal operation,0,0
24.513,10.7,0.0524,normal operation,0,0
24.919,0.0262,2.9,normal operation,0,0
24.785,0.025,0.0,normal operation,0,0
22.211,446.1,2.2487,leak_event_sev2_h2_25%,1,1
23.413,208.5,1.2472,leak_event_sev1_h2_10%,1,1
24.93,0.0305,14.6,normal operation,0,0
17.646,1039.9,5.0807,leak_event_sev3_h2_30%,1,1
24.823,12.6,0.0238,normal operation,0,0
24.87,0.005,2.9,normal operation,0,0
24.637,0.0335,10.1,normal operation,0,0
23.309,1.5008,339.5,leak_event_sev1_H2_10%,1,1
24.705,0.0165,12.3,normal operation,0,0
24.808,0.039,0.0,normal operation,0,0
24.941,18.1,0.036,normal operation,0,0
24.544,0.0725,12.4,normal operation,0,0
22.041,2.8048,586.5,leak_event_sev3_H2_30%,1,3
24.83,4.5,0.029,normal operation,0,0
25.07,0.0336,0.0,normal operation,0,0
25.017,0.0463,0.0,normal operation,0,0
24.784,3.9,0.0269,normal operation,0,0
25.068,5.2,0.0277,normal operation,0,0
25.078,0.0592,7.9,normal operation,0,0
21.111,565.1,2.6698,leak_event_sev3_h2_30%,1,1
24.803,9.0,0.0624,normal operation,0,0
24.707,0.0,0.0521,normal operation,0,0
19.357,3.5251,881.1,leak_event_sev2_H2_28%,1,2
24.944,0.0218,11.9,normal operation,0,0
24.693,11.3,0.075,normal operation,0,0
24.799,0.0423,16.2,normal operation,0,0
22.078,2.1136,420.5,leak_event_sev1_H2_10%,1,1
24.884,0.0307,0.0,normal operation,0,0
24.78,0.0111,22.6,normal operation,0,0
19.577,4.8716,1139.3,leak_event_sev3_H2_30%,1,3
25.105,0.0638,16.9,normal operation,0,0
22.728,1.3923,291.0,leak_event_sev1_H2_15%,1,1
24.502,0.0,0.038,normal operation,0,0
24.882,0.0326,1.9,normal operation,0,0
21.608,563.2,3.0748,leak_event_sev2_h2_22%,1,1
23.348,147.6,0.9949,leak_event_sev1_h2_15%,1,1
24.818,13.7,0.0172,normal operation,0,0
24.473,0.0435,3.4,normal operation,0,0
22.94,1.5573,302.0,leak_event_sev1_H2_10%,1,1
24.999,0.0,0.0544,normal operation,0,0
22.841,329.4,2.2437,leak_event_sev2_h2_25%,1,1
21.967,382.6,2.6078,leak_event_sev2_h2_25%,1,1
24.959,0.016,20.2,normal operation,0,0
25.215,0.0362,1.1,normal operation,0,0
24.822,0.0643,36.9,normal operation,0,0
24.818,0.0,0.0544,normal operation,0,0
24.809,0.0404,1.4,normal operation,0,0
24.947,0.0489,0.0,normal operation,0,0
25.031,2.4,0.0317,normal operation,0,0
20.878,545.2,3.3406,leak_event_sev2_h2_25%,1,1
22.372,297.1,1.8382,leak_event_sev2_h2_20%,1,1
22.167,430.0,1.7001,leak_event_sev1_h2_10%,1,1
20.095,2.9487,660.1,leak_event_sev2_H2_25%,1,2
24.839,0.0396,0.0,normal operation,0,0
23.49,141.7,0.7726,leak_event_sev1_h2_10%,1,1
24.917,0.0,0.0286,normal operation,0,0
24.831,7.5,0.033,normal operation,0,0
21.706,555.8,2.348,leak_event_sev2_h2_22%,1,1
19.24,3.7171,1074.9,leak_event_sev3_H2_30%,1,3
24.87,0.0293,20.1,normal operation,0,0
24.669,0.0518,0.0,normal operation,0,0
24.819,0.0617,0.0,normal operation,0,0
23.573,179.1,0.9015,leak_event_sev1_h2_10%,1,1
24.817,8.9,0.0337,normal operation,0,0
24.79,11.1,0.0242,normal operation,0,0
22.846,240.3,1.038,leak_event_sev1_h2_15%,1,1
17.145,5.7197,1351.5,leak_event_sev3_H2_30%,1,3
24.617,18.9,0.0384,normal operation,0,0
24.941,2.2,0.0297,normal operation,0,0
22.554,2.4088,461.1,leak_event_sev2_H2_22%,1,2
23.264,263.8,1.0239,leak_event_sev1_h2_15%,1,1
24.81,8.1,0.022,normal operation,0,0
21.068,638.0,2.8685,leak_event_sev2_h2_20%,1,1
20.174,3.8616,753.7,leak_event_sev2_H2_28%,1,2
24.76,0.0,0.0293,normal operation,0,0
21.637,402.2,2.7052,leak_event_sev2_h2_20%,1,1
24.675,0.0228,0.0,normal operation,0,0
20.82,835.8,2.8491,leak_event_sev2_h2_22%,1,1
20.702,575.6,2.9542,leak_event_sev2_h2_22%,1,1
25.012,0.0,0.0187,normal operation,0,0
19.74,3.4901,739.4,leak_event_sev2_H2_22%,1,2
20.245,656.8,3.1044,leak_event_sev3_h2_30%,1,1
21.011,525.7,2.4163,leak_event_sev3_h2_30%,1,1
24.977,0.005,10.5,normal operation,0,0
21.07,665.1,3.6914,leak_event_sev2_h2_22%,1,1
24.908,0.0317,0.0,normal operation,0,0
24.97,0.036,16.4,normal operation,0,0
22.348,410.4,1.8634,leak_event_sev1_h2_10%,1,1
23.02,1.6361,361.4,leak_event_sev1_H2_10%,1,1
24.911,0.0276,0.0,normal operation,0,0
22.489,355.3,1.6438,leak_event_sev2_h2_25%,1,1
22.868,239.2,1.2457,leak_event_sev1_h2_10%,1,1
24.803,0.0731,13.2,normal operation,0,0
24.832,0.0439,0.0,normal operation,0,0
24.677,7.6,0.0489,normal operation,0,0
20.953,895.5,3.7871,leak_event_sev2_h2_20%,1,1
20.33,3.8063,987.5,leak_event_sev3_H2_30%,1,3
25.177,0.0614,0.0,normal operation,0,0
24.953,15.6,0.0445,normal operation,0,0
25.06,11.9,0.035,normal operation,0,0
24.769,18.9,0.0207,normal operation,0,0
22.03,366.7,1.7705,leak_event_sev1_h2_10%,1,1
20.522,2.9278,762.1,leak_event_sev2_H2_28%,1,2
21.471,577.2,2.3956,leak_event_sev2_h2_25%,1,1
24.738,17.1,0.0217,normal operation,0,0
24.991,0.0127,0.0,normal operation,0,0
24.848,0.0279,19.4,normal operation,0,0
19.032,957.1,3.4748,leak_event_sev3_h2_30%,1,1
24.715,0.0191,18.8,normal operation,0,0
17.475,4.3399,1352.3,leak_event_sev3_H2_30%,1,3
18.858,914.8,4.6886,leak_event_sev3_h2_30%,1,1
24.945,20.0,0.0565,normal operation,0,0
19.549,3.5191,837.3,leak_event_sev2_H2_22%,1,2
22.73,287.1,1.3506,leak_event_sev1_h2_15%,1,1
24.844,0.0,0.0225,normal operation,0,0
22.878,1.8065,381.0,leak_event_sev1_H2_10%,1,1
17.048,1101.6,3.6907,leak_event_sev3_h2_30%,1,1
21.673,3.1294,567.8,leak_event_sev3_H2_30%,1,3
22.056,425.5,1.6728,leak_event_sev1_h2_15%,1,1
19.146,1083.3,4.1036,leak_event_sev3_h2_30%,1,1
18.641,4.5677,1096.3,leak_event_sev3_H2_30%,1,3
24.761,0.0107,11.6,normal operation,0,0
24.636,0.0309,0.0,normal operation,0,0
21.047,2.1957,511.1,leak_event_sev1_H2_10%,1,1
19.02,4.3379,909.8,leak_event_sev3_H2_30%,1,3
24.778,0.0177,5.7,normal operation,0,0
24.655,0.0388,8.5,normal operation,0,0
24.88,0.0,0.0213,normal operation,0,0
24.776,0.7,0.0175,normal operation,0,0
24.849,2.2,0.0508,normal operation,0,0
24.979,5.6,0.0553,normal operation,0,0
24.818,0.0,0.0311,normal operation,0,0
24.86,0.0,0.0418,normal operation,0,0
19.987,3.8836,1149.0,leak_event_sev3_H2_30%,1,3
21.913,2.085,459.4,leak_event_sev1_H2_15%,1,1
24.647,4.8,0.0382,normal operation,0,0
24.674,0.0551,1.0,normal operation,0,0
19.274,4.3576,809.8,leak_event_sev3_H2_30%,1,3
22.426,346.5,2.3811,leak_event_sev2_h2_20%,1,1
25.154,0.0161,0.0,normal operation,0,0
21.447,440.6,2.8557,leak_event_sev2_h2_25%,1,1
25.127,0.0297,5.1,normal operation,0,0
24.842,0.0,0.0216,normal operation,0,0
22.205,472.2,1.3518,leak_event_sev1_h2_15%,1,1
22.647,2.1218,392.5,leak_event_sev2_H2_28%,1,2
24.775,0.021,16.8,normal operation,0,0
24.792,0.0,0.0337,normal operation,0,0
24.75,0.0143,0.3,normal operation,0,0
24.82,0.0,0.033,normal operation,0,0
24.996,0.0235,10.3,normal operation,0,0
17.18,1389.9,4.4106,leak_event_sev3_h2_30%,1,1
21.159,2.0603,440.8,leak_event_sev1_H2_15%,1,1
24.895,0.0095,12.1,normal operation,0,0
22.896,1.3741,307.6,leak_event_sev1_H2_10%,1,1
24.98,0.0368,12.6,normal operation,0,0
24.734,14.4,0.0148,normal operation,0,0
24.732,0.0258,20.1,normal operation,0,0
22.572,2.0127,362.2,leak_event_sev1_H2_15%,1,1
24.867,0.0099,2.9,normal operation,0,0
16.5,1313.6,6.1656,leak_event_sev3_h2_30%,1,1
25.124,0.013,0.3,normal operation,0,0
24.914,0.0613,15.5,normal operation,0,0
21.548,585.7,3.4563,leak_event_sev3_h2_30%,1,1
24.838,0.042,16.8,normal operation,0,0
24.764,22.5,0.0059,normal operation,0,0
24.736,0.0084,28.9,normal operation,0,0
22.707,1.5072,408.0,leak_event_sev1_H2_10%,1,1
25.222,3.9,0.0192,normal operation,0,0
17.292,5.519,1082.9,leak_event_sev3_H2_30%,1,3
21.581,2.1887,494.9,leak_event_sev1_H2_10%,1,1
24.805,0.031,26.9,normal operation,0,0
20.104,3.2947,719.8,leak_event_sev2_H2_28%,1,2
19.782,3.6288,931.0,leak_event_sev2_H2_25%,1,2
19.87,3.1801,805.9,leak_event_sev2_H2_22%,1,2
21.902,412.0,2.3863,leak_event_sev2_h2_20%,1,1
25.117,0.0144,51.1,normal operation,0,0
24.838,5.9,0.0291,normal operation,0,0
22.724,1.613,355.7,leak_event_sev1_H2_10%,1,1
24.529,10.0,0.0311,normal operation,0,0
20.723,848.7,3.2632,leak_event_sev2_h2_22%,1,1
24.774,0.0,0.053,normal operation,0,0
24.979,0.0444,0.0,normal operation,0,0
24.837,0.0277,18.7,normal operation,0,0
21.474,642.7,3.1103,leak_event_sev2_h2_25%,1,1
25.27,0.045,0.0,normal operation,0,0
24.846,0.0,0.0394,normal operation,0,0
18.918,1062.2,4.4569,leak_event_sev3_h2_30%,1,1
23.354,144.6,0.9488,leak_event_sev1_h2_15%,1,1
21.63,346.6,2.1331,leak_event_sev1_h2_10%,1,1
24.594,17.6,0.0395,normal operation,0,0
24.883,0.0343,0.0,normal operation,0,0
22.253,2.706,606.4,leak_event_sev3_H2_30%,1,3
21.417,561.9,2.34,leak_event_sev2_h2_20%,1,1
24.884,0.8,0.0559,normal operation,0,0
23.105,264.0,1.3767,leak_event_sev1_h2_10%,1,1
19.227,871.9,3.2012,leak_event_sev2_h2_25%,1,1
21.271,639.0,3.3028,leak_event_sev3_h2_30%,1,1
24.917,0.0516,14.6,normal operation,0,0
24.796,1.3,0.0785,normal operation,0,0
21.596,548.1,2.0922,leak_event_sev2_h2_22%,1,1
24.928,0.0592,9.4,normal operation,0,0
24.704,0.0323,7.6,normal operation,0,0
23.256,187.1,0.8848,leak_event_sev1_h2_15%,1,1
18.642,3.4259,948.1,leak_event_sev2_H2_22%,1,2
24.853,0.0561,12.7,normal operation,0,0
24.932,1.0,0.0158,normal operation,0,0
24.765,0.0269,0.1,normal operation,0,0
19.021,1031.1,4.2417,leak_event_sev3_h2_30%,1,1
20.426,4.4106,790.9,leak_event_sev3_H2_30%,1,3
18.757,1352.6,3.8884,leak_event_sev3_h2_30%,1,1
24.807,0.019,19.9,normal operation,0,0
24.434,6.9,0.0752,normal operation,0,0
22.372,427.4,1.7958,leak_event_sev2_h2_22%,1,1
24.858,0.0,0.0114,normal operation,0,0
19.815,3.6301,867.1,leak_event_sev2_H2_25%,1,2
20.672,542.0,3.3737,leak_event_sev3_h2_30%,1,1
25.024,0.0385,10.9,normal operation,0,0
20.436,731.1,2.6207,leak_event_sev2_h2_20%,1,1
24.619,0.0092,0.0,normal operation,0,0
24.72,0.8,0.0274,normal operation,0,0
24.997,14.2,0.0318,normal operation,0,0
25.082,0.0401,0.0,normal operation,0,0
24.907,6.4,0.0411,normal operation,0,0
24.709,0.0491,17.4,normal operation,0,0
16.5,1557.8,5.8148,leak_event_sev3_h2_30%,1,1
24.572,3.7,0.0509,normal operation,0,0
19.403,4.5025,1020.9,leak_event_sev3_H2_30%,1,3
23.497,266.1,1.4909,leak_event_sev1_h2_10%,1,1
23.124,220.1,1.0284,leak_event_sev1_h2_10%,1,1
24.75,0.0848,10.3,normal operation,0,0
19.752,4.9254,1115.5,leak_event_sev3_H2_30%,1,3
24.75,0.0,0.0414,normal operation,0,0
18.545,4.4924,1292.9,leak_event_sev3_H2_30%,1,3
25.088,0.0587,1.8,normal operation,0,0
21.865,2.855,614.0,leak_event_sev2_H2_22%,1,2
24.855,0.0484,7.9,normal operation,0,0
18.896,3.6186,811.9,leak_event_sev2_H2_22%,1,2
24.779,0.0351,22.2,normal operation,0,0
20.856,3.0471,685.6,leak_event_sev2_H2_25%,1,2
22.3,376.6,1.6513,leak_event_sev1_h2_15%,1,1
24.911,0.0374,9.1,normal operation,0,0
23.066,1.7462,388.5,leak_event_sev1_H2_10%,1,1
24.856,0.0307,7.5,normal operation,0,0
21.573,2.5863,638.7,leak_event_sev2_H2_28%,1,2
16.53,1335.7,6.1338,leak_event_sev3_h2_30%,1,1
21.483,402.0,2.6124,leak_event_sev2_h2_20%,1,1
24.931,0.0,0.0374,normal operation,0,0
22.453,1.6446,443.4,leak_event_sev1_H2_10%,1,1
24.741,0.0433,28.0,normal operation,0,0
24.98,8.7,0.035,normal operation,0,0
21.749,418.9,1.5099,leak_event_sev1_h2_10%,1,1
25.027,0.0275,0.0,normal operation,0,0
24.896,0.0409,21.2,normal operation,0,0
24.763,0.0355,9.7,normal operation,0,0
24.734,12.7,0.0465,normal operation,0,0
24.914,7.8,0.0496,normal operation,0,0
24.784,0.0,0.0241,normal operation,0,0
24.907,13.0,0.0166,normal operation,0,0
19.772,4.0038,880.4,leak_event_sev3_H2_30%,1,3
24.953,0.0461,1.8,normal operation,0,0
25.052,0.0,0.0346,normal operation,0,0
23.073,300.8,1.5927,leak_event_sev1_h2_15%,1,1
24.738,2.8,0.0542,normal operation,0,0
18.447,1175.9,5.6396,leak_event_sev3_h2_30%,1,1
24.718,0.005,0.0,normal operation,0,0
24.949,0.005,1.4,normal operation,0,0
21.908,404.4,1.7546,leak_event_sev1_h2_10%,1,1
18.691,4.2853,862.2,leak_event_sev2_H2_22%,1,2
22.392,2.1706,406.8,leak_event_sev2_H2_22%,1,2
24.833,0.0579,0.0,normal operation,0,0
21.193,489.9,1.9992,leak_event_sev1_h2_15%,1,1
20.387,794.5,3.8652,leak_event_sev2_h2_20%,1,1
20.716,3.7441,668.9,leak_event_sev3_H2_30%,1,3
24.91,0.0474,8.2,normal operation,0,0
25.105,11.4,0.0565,normal operation,0,0
21.477,2.8099,564.0,leak_event_sev2_H2_22%,1,2
24.859,0.0461,5.6,normal operation,0,0
20.846,3.0863,633.9,leak_event_sev2_H2_22%,1,2
16.567,6.1705,1516.1,leak_event_sev3_H2_30%,1,3
18.977,913.7,4.746,leak_event_sev3_h2_30%,1,1
24.628,0.04,15.8,normal operation,0,0
23.11,1.5621,279.8,leak_event_sev1_H2_10%,1,1
17.818,1043.5,5.3971,leak_event_sev3_h2_30%,1,1
20.301,3.7731,771.5,leak_event_sev3_H2_30%,1,3
25.066,0.0194,0.0,normal operation,0,0
24.736,17.8,0.0142,normal operation,0,0
24.786,0.0,0.0385,normal operation,0,0
22.838,1.8109,390.2,leak_event_sev2_H2_22%,1,2
21.186,3.1325,638.8,leak_event_sev2_H2_22%,1,2
24.913,0.0232,0.0,normal operation,0,0
24.889,0.0571,0.0,normal operation,0,0
24.81,0.0153,11.1,normal operation,0,0
21.791,1.9521,481.5,leak_event_sev1_H2_10%,1,1
21.869,3.1962,826.2,leak_event_sev3_H2_30%,1,3
17.024,1075.8,5.3721,leak_event_sev3_h2_30%,1,1
24.985,0.0377,0.0,normal operation,0,0
24.995,0.041,0.0,normal operation,0,0
21.906,520.4,2.2224,leak_event_sev1_h2_10%,1,1
24.912,0.005,0.0,normal operation,0,0
24.858,0.0742,37.0,normal operation,0,0
20.969,2.5391,607.7,leak_event_sev1_H2_15%,1,1
22.239,391.9,1.5472,leak_event_sev1_h2_10%,1,1
23.776,1.3329,276.1,leak_event_sev1_H2_10%,1,1
18.501,996.6,3.4971,leak_event_sev3_h2_30%,1,1
19.969,727.7,3.7285,leak_event_sev3_h2_30%,1,1
20.452,4.0822,889.9,leak_event_sev3_H2_30%,1,3
20.753,757.4,2.9679,leak_event_sev2_h2_20%,1,1
20.827,394.3,3.1924,leak_event_sev3_h2_30%,1,1
16.175,5.4091,1275.5,leak_event_sev3_H2_30%,1,3
16.717,1199.7,6.158,leak_event_sev3_h2_30%,1,1
18.887,3.7283,852.5,leak_event_sev2_H2_25%,1,2
24.843,0.0513,0.0,normal operation,0,0
18.405,1037.3,5.7254,leak_event_sev3_h2_30%,1,1
20.632,3.1367,711.8,leak_event_sev2_H2_28%,1,2
19.121,3.5012,1021.4,leak_event_sev2_H2_22%,1,2
24.967,7.0,0.0274,normal operation,0,0
24.682,0.0,0.0277,normal operation,0,0
24.703,0.0457,0.0,normal operation,0,0
24.853,11.4,0.005,normal operation,0,0
24.956,2.5,0.0265,normal operation,0,0
24.774,0.0,0.0339,normal operation,0,0
24.759,0.0685,24.4,normal operation,0,0
22.636,334.3,1.7702,leak_event_sev1_h2_10%,1,1
21.464,519.3,2.0334,leak_event_sev1_h2_15%,1,1
24.825,0.0524,21.9,normal operation,0,0
24.685,0.0306,3.5,normal operation,0,0
18.006,4.7704,1131.4,leak_event_sev3_H2_30%,1,3
19.875,812.5,4.2826,leak_event_sev3_h2_30%,1,1
16.0,6.0178,1374.0,leak_event_sev3_H2_30%,1,3
24.653,0.0269,30.3,normal operation,0,0
21.175,784.8,3.5082,leak_event_sev2_h2_25%,1,1
24.963,0.0552,20.5,normal operation,0,0
17.666,5.0088,1211.6,leak_event_sev3_H2_30%,1,3
22.679,430.8,1.9606,leak_event_sev2_h2_20%,1,1
22.41,331.7,1.236,leak_event_sev1_h2_10%,1,1
24.892,10.8,0.0348,normal operation,0,0
21.776,1.8694,493.2,leak_event_sev1_H2_10%,1,1
23.586,1.2918,293.7,leak_event_sev1_H2_15%,1,1
23.296,170.2,0.9818,leak_event_sev1_h2_10%,1,1
22.34,242.6,1.3765,leak_event_sev1_h2_10%,1,1
24.951,5.2,0.0661,normal operation,0,0
24.711,0.041,0.0,normal operation,0,0
24.93,10.6,0.0306,normal operation,0,0
24.434,0.0892,8.2,normal operation,0,0
22.304,318.7,1.9069,leak_event_sev1_h2_10%,1,1
22.696,2.0498,389.2,leak_event_sev2_H2_25%,1,2
24.762,0.005,4.3,normal operation,0,0
25.057,12.0,0.0608,normal operation,0,0
22.794,236.5,1.2313,leak_event_sev1_h2_10%,1,1
22.556,263.2,1.5587,leak_event_sev1_h2_10%,1,1
18.047,1156.9,3.8519,leak_event_sev3_h2_30%,1,1
25.008,0.0,0.063,normal operation,0,0
24.862,15.2,0.0363,normal operation,0,0
24.799,3.2,0.0377,normal operation,0,0
21.69,606.2,2.679,leak_event_sev2_h2_25%,1,1
24.92,0.005,46.5,normal operation,0,0
24.927,0.0,0.0254,normal operation,0,0
22.543,1.3871,367.0,leak_event_sev1_H2_15%,1,1
25.018,7.9,0.0442,normal operation,0,0
24.889,0.0,0.0505,normal operation,0,0
24.809,0.0,0.0074,normal operation,0,0
24.716,0.0511,32.1,normal operation,0,0
24.733,0.0915,0.0,normal operation,0,0
20.906,2.8266,718.7,leak_event_sev2_H2_22%,1,2
19.823,3.6961,607.0,leak_event_sev2_H2_28%,1,2
24.77,0.0,0.0838,normal operation,0,0
24.73,0.0565,19.4,normal operation,0,0
22.91,268.8,1.0523,leak_event_sev1_h2_10%,1,1
21.685,2.0173,542.5,leak_event_sev1_H2_15%,1,1
23.248,176.2,1.0079,leak_event_sev1_h2_15%,1,1
18.546,4.0608,1073.6,leak_event_sev2_H2_25%,1,2
24.775,1.5,0.0277,normal operation,0,0
22.158,342.2,1.5449,leak_event_sev1_h2_15%,1,1
22.593,332.0,2.4212,leak_event_sev2_h2_25%,1,1
24.735,0.0584,0.7,normal operation,0,0
19.947,3.8682,922.6,leak_event_sev2_H2_25%,1,2
24.962,0.0,0.0457,normal operation,0,0
16.5,1573.9,6.3319,leak_event_sev3_h2_30%,1,1
20.909,561.8,2.1019,leak_event_sev2_h2_22%,1,1
24.759,0.0651,0.0,normal operation,0,0
24.858,21.5,0.0641,normal operation,0,0
19.408,3.6028,837.9,leak_event_sev2_H2_28%,1,2
21.979,1.9945,500.0,leak_event_sev1_H2_10%,1,1
24.647,0.0324,28.6,normal operation,0,0
21.278,514.4,2.1674,leak_event_sev1_h2_10%,1,1
25.009,0.005,0.0,normal operation,0,0
24.883,0.0454,0.0,normal operation,0,0
24.749,0.0197,11.0,normal operation,0,0
21.786,340.8,1.7713,leak_event_sev2_h2_25%,1,1
21.665,2.5316,614.5,leak_event_sev2_H2_25%,1,2
24.829,0.0,0.0179,normal operation,0,0
24.975,5.3,0.012,normal operation,0,0
24.708,3.3,0.0371,normal operation,0,0
20.016,856.0,2.959,leak_event_sev2_h2_22%,1,1
20.705,556.7,3.2113,leak_event_sev2_h2_20%,1,1
24.817,1.5,0.0347,normal operation,0,0
24.973,3.4,0.0315,normal operation,0,0
24.83,3.8,0.0229,normal operation,0,0
19.967,3.368,759.4,leak_event_sev2_H2_22%,1,2
23.682,1.1646,240.6,leak_event_sev1_H2_10%,1,1
24.92,10.4,0.0114,normal operation,0,0
25.023,0.0526,0.0,normal operation,0,0
21.931,328.2,1.6807,leak_event_sev1_h2_10%,1,1
17.678,1124.3,4.9225,leak_event_sev3_h2_30%,1,1
24.913,0.0434,0.0,normal operation,0,0
23.285,199.7,0.8955,leak_event_sev1_h2_15%,1,1
24.868,0.0419,0.0,normal operation,0,0
22.408,358.8,1.511,leak_event_sev1_h2_15%,1,1
22.833,1.3234,315.1,leak_event_sev1_H2_15%,1,1
22.192,426.5,1.9393,leak_event_sev1_h2_10%,1,1
21.307,466.0,2.1015,leak_event_sev1_h2_10%,1,1
24.703,15.6,0.043,normal operation,0,0
20.564,712.0,3.0471,leak_event_sev2_h2_22%,1,1
24.868,0.0,0.0393,normal operation,0,0
21.521,2.3553,575.5,leak_event_sev2_H2_22%,1,2
24.907,0.0402,0.0,normal operation,0,0
18.957,3.9749,942.9,leak_event_sev2_H2_22%,1,2
22.155,1.5904,425.3,leak_event_sev1_H2_10%,1,1
24.901,0.0284,10.9,normal operation,0,0
24.925,0.0191,0.0,normal operation,0,0
24.544,0.0932,3.5,normal operation,0,0
24.978,0.0324,17.2,normal operation,0,0
24.67,0.0343,8.2,normal operation,0,0
24.871,1.0,0.0411,normal operation,0,0
16.785,1080.2,4.0482,leak_event_sev3_h2_30%,1,1
25.091,0.005,5.6,normal operation,0,0
22.598,271.0,1.4488,leak_event_sev1_h2_10%,1,1
24.906,17.2,0.0373,normal operation,0,0
24.937,0.0282,0.0,normal operation,0,0
24.682,8.3,0.0226,normal operation,0,0
24.951,16.2,0.0256,normal operation,0,0
24.909,0.0137,0.0,normal operation,0,0
24.851,0.0,0.0574,normal operation,0,0
19.478,3.7488,735.1,leak_event_sev2_H2_28%,1,2
24.757,0.0467,18.5,normal operation,0,0
24.863,0.0216,0.0,normal operation,0,0
16.5,1366.1,5.5054,leak_event_sev3_h2_30%,1,1
24.819,0.0093,4.9,normal operation,0,0
19.936,958.7,4.6729,leak_event_sev3_h2_30%,1,1
24.608,7.4,0.0132,normal operation,0,0
24.666,0.0485,0.0,normal operation,0,0
24.817,0.0505,4.7,normal operation,0,0
24.833,0.0292,27.6,normal operation,0,0
18.835,5.0133,1024.3,leak_event_sev3_H2_30%,1,3
22.911,175.5,0.903,leak_event_sev1_h2_15%,1,1
20.33,780.7,3.3497,leak_event_sev2_h2_22%,1,1
24.919,0.0,0.0241,normal operation,0,0
24.774,0.0392,5.9,normal operation,0,0
20.041,797.3,4.1313,leak_event_sev2_h2_22%,1,1
19.66,802.8,4.1234,leak_event_sev2_h2_25%,1,1
22.318,1.7804,396.1,leak_event_sev1_H2_10%,1,1
24.984,4.7,0.0708,normal operation,0,0
24.806,2.3,0.0347,normal operation,0,0
22.351,376.3,1.3308,leak_event_sev1_h2_15%,1,1
19.139,885.8,4.0449,leak_event_sev2_h2_25%,1,1
24.845,0.0081,0.0,normal operation,0,0
24.747,0.0802,0.5,normal operation,0,0
18.742,5.109,1060.1,leak_event_sev3_H2_30%,1,3
22.825,1.8973,376.3,leak_event_sev2_H2_28%,1,2
21.731,421.2,2.9751,leak_event_sev2_h2_22%,1,1
22.683,2.0131,501.5,leak_event_sev2_H2_25%,1,2
24.889,0.0,0.0228,normal operation,0,0
25.139,4.0,0.0541,normal operation,0,0
21.412,591.4,2.2801,leak_event_sev2_h2_22%,1,1
17.075,1541.1,4.7901,leak_event_sev3_h2_30%,1,1
24.755,0.0457,1.1,normal operation,0,0
24.823,0.0782,0.0,normal operation,0,0
22.18,413.0,2.2906,leak_event_sev3_h2_30%,1,1
24.758,9.2,0.0267,normal operation,0,0
22.578,1.8559,458.7,leak_event_sev1_H2_10%,1,1
19.602,766.9,4.1603,leak_event_sev3_h2_30%,1,1
22.277,2.0179,424.0,leak_event_sev2_H2_25%,1,2
24.663,0.0117,34.5,normal operation,0,0
24.873,10.6,0.0578,normal operation,0,0
24.809,0.0,0.0266,normal operation,0,0
24.793,0.0352,0.0,normal operation,0,0
